season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt,cnt_7,cnt_1
2,1,5,1,0,1,1,3,0.58,0.5455,0.88,0.3582,15,11.0,130.0
2,1,5,2,0,1,1,3,0.56,0.5303,0.94,0.2537,11,2.0,98.0
2,1,5,3,0,1,1,2,0.56,0.5303,0.88,0.2985,2,2.0,66.0
2,1,5,4,0,1,1,3,0.56,0.5303,0.88,0.2985,7,6.0,16.0
2,1,5,5,0,1,1,3,0.56,0.5303,0.88,0.2985,15,26.0,8.0
2,1,5,6,0,1,1,3,0.56,0.5303,0.88,0.2985,79,65.0,25.0
2,1,5,7,0,1,1,3,0.56,0.5303,0.88,0.2985,153,75.0,90.0
2,1,5,8,0,1,1,3,0.56,0.5303,0.88,0.2537,270,156.0,171.0
2,1,5,9,0,1,1,3,0.56,0.5303,0.88,0.2239,186,110.0,313.0
2,1,5,10,0,1,1,3,0.58,0.5455,0.88,0.2836,99,59.0,432.0
2,1,5,11,0,1,1,2,0.6,0.5606,0.83,0.1642,106,79.0,581.0
2,1,5,12,0,1,1,2,0.6,0.5606,0.83,0.2537,170,185.0,637.0
2,1,5,13,0,1,1,3,0.6,0.5606,0.83,0.2537,184,176.0,607.0
2,1,5,14,0,1,1,3,0.6,0.5606,0.83,0.194,180,171.0,543.0
2,1,5,15,0,1,1,2,0.64,0.6061,0.73,0.194,225,196.0,502.0
2,1,5,16,0,1,1,2,0.64,0.6061,0.73,0.2537,315,111.0,577.0
2,1,5,17,0,1,1,2,0.66,0.6212,0.69,0.2537,508,229.0,549.0
2,1,5,18,0,1,1,1,0.64,0.6061,0.73,0.1045,530,300.0,474.0
2,1,5,19,0,1,1,1,0.66,0.6212,0.69,0.0896,448,304.0,402.0
2,1,5,20,0,1,1,1,0.64,0.6061,0.69,0.1343,336,189.0,274.0
2,1,5,21,0,1,1,1,0.62,0.6061,0.69,0.0896,241,152.0,233.0
2,1,5,22,0,1,1,2,0.62,0.5909,0.73,0.1642,142,129.0,145.0
2,1,5,23,0,1,1,1,0.62,0.5909,0.73,0.2836,97,75.0,86.0
2,1,5,0,0,2,1,1,0.58,0.5455,0.83,0.2537,36,32.0,40.0
2,1,5,1,0,2,1,2,0.58,0.5455,0.83,0.1343,27,19.0,15.0
2,1,5,2,0,2,1,2,0.58,0.5455,0.83,0.1045,11,4.0,11.0
2,1,5,3,0,2,1,2,0.58,0.5455,0.83,0.1045,5,6.0,2.0
2,1,5,4,0,2,1,2,0.56,0.5303,0.88,0.1642,7,5.0,7.0
2,1,5,5,0,2,1,3,0.56,0.5303,0.88,0.194,17,8.0,15.0
2,1,5,6,0,2,1,3,0.56,0.5303,0.88,0.1045,137,24.0,79.0
2,1,5,7,0,2,1,3,0.56,0.5303,0.88,0.1045,324,92.0,153.0
2,1,5,8,0,2,1,2,0.56,0.5303,0.88,0.1343,590,409.0,270.0
2,1,5,9,0,2,1,2,0.6,0.5606,0.83,0.1045,333,355.0,186.0
2,1,5,10,0,2,1,2,0.6,0.5758,0.78,0.0896,200,171.0,99.0
2,1,5,11,0,2,1,2,0.6,0.5758,0.78,0.0,189,224.0,106.0
2,1,5,12,0,2,1,2,0.62,0.5909,0.78,0.1045,254,264.0,170.0
2,1,5,13,0,2,1,2,0.64,0.6061,0.73,0.0,243,239.0,184.0
2,1,5,14,0,2,1,2,0.64,0.6061,0.73,0.1045,222,184.0,180.0
2,1,5,15,0,2,1,1,0.7,0.6515,0.61,0.0896,245,256.0,225.0
2,1,5,16,0,2,1,1,0.68,0.6364,0.61,0.1045,386,374.0,315.0
2,1,5,17,0,2,1,1,0.72,0.6667,0.54,0.0,785,678.0,508.0
2,1,5,18,0,2,1,1,0.68,0.6364,0.61,0.1343,785,733.0,530.0
2,1,5,19,0,2,1,1,0.66,0.6212,0.69,0.2239,364,512.0,448.0
2,1,5,20,0,2,1,1,0.64,0.6061,0.73,0.2537,373,263.0,336.0
2,1,5,21,0,2,1,1,0.62,0.5909,0.78,0.1343,261,109.0,241.0
2,1,5,22,0,2,1,1,0.62,0.5909,0.73,0.0896,174,83.0,142.0
2,1,5,23,0,2,1,1,0.62,0.5909,0.73,0.1045,105,71.0,97.0
2,1,5,0,0,3,1,1,0.62,0.5909,0.78,0.1343,47,39.0,36.0
2,1,5,1,0,3,1,1,0.6,0.5606,0.83,0.1642,32,21.0,27.0
2,1,5,2,0,3,1,2,0.6,0.5606,0.83,0.1642,12,19.0,11.0
2,1,5,3,0,3,1,1,0.6,0.5758,0.78,0.1045,5,6.0,5.0
2,1,5,4,0,3,1,3,0.58,0.5455,0.83,0.194,3,4.0,7.0
2,1,5,5,0,3,1,3,0.56,0.5303,0.88,0.2537,35,38.0,17.0
2,1,5,6,0,3,1,1,0.56,0.5303,0.88,0.1045,160,158.0,137.0
2,1,5,7,0,3,1,1,0.58,0.5455,0.83,0.0,468,440.0,324.0
2,1,5,8,0,3,1,1,0.58,0.5455,0.83,0.0,719,650.0,590.0
2,1,5,9,0,3,1,2,0.62,0.5909,0.78,0.0,297,347.0,333.0
2,1,5,10,0,3,1,1,0.62,0.5909,0.78,0.0896,191,192.0,200.0
2,1,5,11,0,3,1,1,0.64,0.6061,0.73,0.0,197,267.0,189.0
2,1,5,12,0,3,1,2,0.66,0.6212,0.69,0.0896,248,330.0,254.0
2,1,5,13,0,3,1,2,0.66,0.6212,0.74,0.1642,270,350.0,243.0
2,1,5,14,0,3,1,1,0.68,0.6364,0.65,0.1343,248,263.0,222.0
2,1,5,15,0,3,1,2,0.7,0.6515,0.61,0.0,257,274.0,245.0
2,1,5,16,0,3,1,3,0.7,0.6515,0.61,0.0896,278,446.0,386.0
2,1,5,17,0,3,1,3,0.64,0.6061,0.69,0.1045,285,873.0,785.0
2,1,5,18,0,3,1,3,0.64,0.6061,0.69,0.1045,327,846.0,785.0
2,1,5,19,0,3,1,2,0.62,0.5758,0.83,0.1642,376,590.0,364.0
2,1,5,20,0,3,1,2,0.62,0.5758,0.83,0.0896,295,459.0,373.0
2,1,5,21,0,3,1,2,0.62,0.5758,0.83,0.0,245,393.0,261.0
2,1,5,22,0,3,1,2,0.62,0.5758,0.83,0.1642,159,286.0,174.0
2,1,5,23,0,3,1,1,0.6,0.5606,0.83,0.1343,106,133.0,105.0
2,1,5,0,0,4,1,1,0.6,0.5606,0.83,0.0896,56,79.0,47.0
2,1,5,1,0,4,1,1,0.6,0.5455,0.88,0.0896,30,28.0,32.0
2,1,5,2,0,4,1,1,0.6,0.5455,0.88,0.0,16,16.0,12.0
2,1,5,3,0,4,1,2,0.6,0.5455,0.88,0.1045,4,3.0,5.0
2,1,5,4,0,4,1,2,0.6,0.5455,0.88,0.1642,5,16.0,3.0
2,1,5,5,0,4,1,2,0.6,0.5455,0.88,0.1642,30,35.0,35.0
2,1,5,6,0,4,1,2,0.6,0.5455,0.88,0.1642,156,159.0,160.0
2,1,5,7,0,4,1,1,0.6,0.5606,0.83,0.1045,415,474.0,468.0
2,1,5,8,0,4,1,1,0.62,0.5909,0.73,0.1343,692,634.0,719.0
2,1,5,9,0,4,1,1,0.62,0.5909,0.73,0.1642,301,346.0,297.0
2,1,5,10,0,4,1,1,0.64,0.6061,0.65,0.1343,185,205.0,191.0
2,1,5,11,0,4,1,1,0.66,0.6212,0.65,0.1343,221,279.0,197.0
2,1,5,12,0,4,1,1,0.7,0.6515,0.58,0.1045,289,348.0,248.0
2,1,5,13,0,4,1,1,0.72,0.6667,0.54,0.1642,302,327.0,270.0
2,1,5,14,0,4,1,1,0.74,0.6818,0.55,0.2239,252,270.0,248.0
2,1,5,15,0,4,1,1,0.74,0.6818,0.55,0.2537,291,316.0,257.0
2,1,5,16,0,4,1,1,0.74,0.6818,0.55,0.3582,390,430.0,278.0
2,1,5,17,0,4,1,1,0.74,0.6818,0.55,0.2836,798,852.0,285.0
2,1,5,18,0,4,1,1,0.72,0.6667,0.54,0.3284,752,868.0,327.0
2,1,5,19,0,4,1,1,0.7,0.6515,0.61,0.2985,492,537.0,376.0
2,1,5,20,0,4,1,2,0.66,0.6212,0.69,0.2836,398,446.0,295.0
2,1,5,21,0,4,1,3,0.64,0.5909,0.78,0.1642,285,299.0,245.0
2,1,5,22,0,4,1,2,0.64,0.5909,0.78,0.1045,243,251.0,159.0
2,1,5,23,0,4,1,2,0.64,0.5909,0.78,0.1343,167,166.0,106.0
2,1,5,0,0,5,1,1,0.62,0.5758,0.83,0.1343,73,70.0,56.0
2,1,5,1,0,5,1,1,0.62,0.5758,0.83,0.0896,42,49.0,30.0
2,1,5,2,0,5,1,2,0.62,0.5758,0.83,0.0,23,21.0,16.0
2,1,5,3,0,5,1,2,0.62,0.5606,0.88,0.1045,14,14.0,4.0
2,1,5,4,0,5,1,2,0.62,0.5606,0.88,0.0,9,11.0,5.0
2,1,5,5,0,5,1,2,0.62,0.5606,0.88,0.0896,30,34.0,30.0
2,1,5,6,0,5,1,2,0.62,0.5606,0.88,0.1045,113,182.0,156.0
2,1,5,7,0,5,1,2,0.62,0.5606,0.88,0.1642,359,515.0,415.0
2,1,5,8,0,5,1,2,0.64,0.5758,0.89,0.1045,583,745.0,692.0
2,1,5,9,0,5,1,2,0.64,0.5758,0.89,0.1343,340,361.0,301.0
2,1,5,10,0,5,1,1,0.68,0.6364,0.79,0.1642,232,255.0,185.0
2,1,5,11,0,5,1,1,0.68,0.6364,0.79,0.1343,283,334.0,221.0
2,1,5,12,0,5,1,1,0.72,0.6818,0.66,0.1045,321,360.0,289.0
2,1,5,13,0,5,1,1,0.74,0.6818,0.62,0.1343,333,395.0,302.0
2,1,5,14,0,5,1,1,0.74,0.6818,0.58,0.1343,367,350.0,252.0
2,1,5,15,0,5,1,1,0.76,0.7121,0.62,0.194,466,391.0,291.0
2,1,5,16,0,5,1,1,0.78,0.7121,0.52,0.2239,584,568.0,390.0
2,1,5,17,0,5,1,1,0.76,0.7121,0.62,0.2836,653,812.0,798.0
2,1,5,18,0,5,1,1,0.76,0.7121,0.62,0.194,522,669.0,752.0
2,1,5,19,0,5,1,1,0.74,0.6818,0.62,0.2537,404,483.0,492.0
2,1,5,20,0,5,1,1,0.7,0.6515,0.65,0.1642,350,337.0,398.0
2,1,5,21,0,5,1,1,0.7,0.6515,0.65,0.1343,255,258.0,285.0
2,1,5,22,0,5,1,1,0.66,0.6212,0.74,0.1045,212,251.0,243.0
2,1,5,23,0,5,1,1,0.66,0.6061,0.78,0.2239,166,174.0,167.0
2,1,5,0,0,6,0,1,0.64,0.5758,0.83,0.1642,116,148.0,73.0
2,1,5,1,0,6,0,1,0.64,0.5758,0.83,0.1343,82,104.0,42.0
2,1,5,2,0,6,0,1,0.64,0.5758,0.89,0.1343,64,69.0,23.0
2,1,5,3,0,6,0,1,0.62,0.5606,0.88,0.1045,31,33.0,14.0
2,1,5,4,0,6,0,1,0.62,0.5606,0.88,0.1343,2,14.0,9.0
2,1,5,5,0,6,0,1,0.62,0.5758,0.83,0.2537,10,12.0,30.0
2,1,5,6,0,6,0,1,0.62,0.5606,0.88,0.194,31,50.0,113.0
2,1,5,7,0,6,0,2,0.62,0.5606,0.88,0.1642,54,95.0,359.0
2,1,5,8,0,6,0,1,0.64,0.5909,0.78,0.1343,141,195.0,583.0
2,1,5,9,0,6,0,1,0.64,0.5758,0.83,0.194,289,292.0,340.0
2,1,5,10,0,6,0,1,0.68,0.6364,0.79,0.2239,437,452.0,232.0
2,1,5,11,0,6,0,1,0.7,0.6667,0.74,0.194,520,586.0,283.0
2,1,5,12,0,6,0,1,0.74,0.697,0.66,0.2239,529,642.0,321.0
2,1,5,13,0,6,0,1,0.76,0.7273,0.66,0.194,539,704.0,333.0
2,1,5,14,0,6,0,1,0.76,0.7273,0.66,0.2239,564,730.0,367.0
2,1,5,15,0,6,0,1,0.76,0.7273,0.66,0.2836,513,672.0,466.0
2,1,5,16,0,6,0,1,0.78,0.7273,0.55,0.2537,504,642.0,584.0
2,1,5,17,0,6,0,2,0.78,0.7121,0.52,0.2537,462,626.0,653.0
2,1,5,18,0,6,0,2,0.76,0.697,0.52,0.194,415,645.0,522.0
2,1,5,19,0,6,0,2,0.74,0.697,0.66,0.2239,373,432.0,404.0
2,1,5,20,0,6,0,2,0.74,0.6818,0.55,0.194,255,315.0,350.0
2,1,5,21,0,6,0,2,0.72,0.6818,0.62,0.194,251,259.0,255.0
2,1,5,22,0,6,0,1,0.7,0.6667,0.74,0.2537,204,338.0,212.0
2,1,5,23,0,6,0,1,0.7,0.6667,0.74,0.2537,150,239.0,166.0
2,1,5,0,0,0,0,2,0.68,0.6364,0.69,0.1642,137,170.0,116.0
2,1,5,1,0,0,0,1,0.66,0.6212,0.74,0.2239,78,130.0,82.0
2,1,5,2,0,0,0,1,0.64,0.6061,0.73,0.2239,61,98.0,64.0
2,1,5,3,0,0,0,1,0.64,0.6061,0.73,0.1642,36,66.0,31.0
2,1,5,4,0,0,0,1,0.62,0.5758,0.83,0.194,11,16.0,2.0
2,1,5,5,0,0,0,1,0.62,0.5758,0.83,0.194,7,8.0,10.0
2,1,5,6,0,0,0,1,0.62,0.5758,0.83,0.1642,22,25.0,31.0
2,1,5,7,0,0,0,1,0.62,0.5606,0.88,0.1642,52,90.0,54.0
2,1,5,8,0,0,0,1,0.64,0.5758,0.83,0.194,151,171.0,141.0
2,1,5,9,0,0,0,1,0.66,0.6061,0.83,0.2239,270,313.0,289.0
2,1,5,10,0,0,0,1,0.68,0.6364,0.74,0.2537,424,432.0,437.0
2,1,5,11,0,0,0,1,0.72,0.6818,0.66,0.2239,519,581.0,520.0
2,1,5,12,0,0,0,1,0.74,0.697,0.66,0.2537,570,637.0,529.0
2,1,5,13,0,0,0,1,0.76,0.7121,0.58,0.194,498,607.0,539.0
2,1,5,14,0,0,0,1,0.76,0.7121,0.58,0.2537,547,543.0,564.0
2,1,5,15,0,0,0,1,0.78,0.7121,0.52,0.2836,535,502.0,513.0
2,1,5,16,0,0,0,1,0.78,0.7121,0.52,0.2836,501,577.0,504.0
2,1,5,17,0,0,0,1,0.78,0.7121,0.49,0.2985,522,549.0,462.0
2,1,5,18,0,0,0,1,0.76,0.7121,0.58,0.2985,518,474.0,415.0
2,1,5,19,0,0,0,1,0.76,0.7121,0.58,0.194,442,402.0,373.0
2,1,5,20,0,0,0,1,0.74,0.6818,0.55,0.1642,392,274.0,255.0
2,1,5,21,0,0,0,3,0.66,0.6212,0.69,0.4179,143,233.0,251.0
2,1,5,22,0,0,0,3,0.62,0.5758,0.83,0.0,59,145.0,204.0
2,1,5,23,0,0,0,3,0.62,0.5758,0.83,0.1343,96,86.0,150.0
2,1,5,0,1,1,0,1,0.62,0.5758,0.83,0.2239,65,40.0,137.0
2,1,5,1,1,1,0,2,0.62,0.5909,0.78,0.2985,59,15.0,78.0
2,1,5,2,1,1,0,1,0.6,0.5606,0.83,0.2239,48,11.0,61.0
2,1,5,3,1,1,0,1,0.62,0.5909,0.73,0.1642,18,2.0,36.0
2,1,5,4,1,1,0,1,0.6,0.5758,0.78,0.1343,6,7.0,11.0
2,1,5,5,1,1,0,1,0.6,0.5758,0.78,0.1343,9,15.0,7.0
2,1,5,6,1,1,0,1,0.62,0.5909,0.73,0.1642,20,79.0,22.0
2,1,5,7,1,1,0,1,0.62,0.5909,0.78,0.1045,67,153.0,52.0
2,1,5,8,1,1,0,1,0.66,0.6212,0.69,0.0,155,270.0,151.0
2,1,5,9,1,1,0,1,0.7,0.6515,0.61,0.0,263,186.0,270.0
2,1,5,10,1,1,0,1,0.7,0.6515,0.61,0.0,364,99.0,424.0
2,1,5,11,1,1,0,1,0.72,0.6818,0.66,0.1343,476,106.0,519.0
2,1,5,12,1,1,0,1,0.76,0.7121,0.62,0.1343,525,170.0,570.0
2,1,5,13,1,1,0,1,0.8,0.7879,0.63,0.2836,556,184.0,498.0
2,1,5,14,1,1,0,1,0.8,0.7879,0.63,0.2836,465,180.0,547.0
2,1,5,15,1,1,0,1,0.82,0.7879,0.56,0.2985,460,225.0,535.0
2,1,5,16,1,1,0,1,0.82,0.7879,0.56,0.3284,501,315.0,501.0
2,1,5,17,1,1,0,1,0.82,0.7879,0.56,0.2985,405,508.0,522.0
2,1,5,18,1,1,0,1,0.8,0.7727,0.59,0.2985,383,530.0,518.0
2,1,5,19,1,1,0,1,0.8,0.7576,0.55,0.2985,395,448.0,442.0
2,1,5,20,1,1,0,1,0.78,0.7424,0.62,0.2985,317,336.0,392.0
2,1,5,21,1,1,0,1,0.76,0.7273,0.66,0.2836,247,241.0,143.0
2,1,5,22,1,1,0,1,0.74,0.697,0.7,0.1642,157,142.0,59.0
2,1,5,23,1,1,0,1,0.72,0.697,0.74,0.1642,82,97.0,96.0
2,1,5,0,0,2,1,1,0.7,0.6667,0.79,0.194,45,36.0,65.0
2,1,5,1,0,2,1,1,0.7,0.6667,0.79,0.194,14,27.0,59.0
2,1,5,2,0,2,1,1,0.68,0.6364,0.83,0.1343,8,11.0,48.0
2,1,5,3,0,2,1,1,0.68,0.6364,0.79,0.2836,3,5.0,18.0
2,1,5,4,0,2,1,1,0.66,0.6061,0.78,0.2239,5,7.0,6.0
2,1,5,5,0,2,1,1,0.66,0.6061,0.78,0.2239,33,17.0,9.0
2,1,5,6,0,2,1,1,0.66,0.6061,0.78,0.2239,154,137.0,20.0
2,1,5,7,0,2,1,1,0.66,0.6061,0.78,0.2239,450,324.0,67.0
2,1,5,8,0,2,1,1,0.7,0.6667,0.74,0.194,634,590.0,155.0
2,1,5,9,0,2,1,1,0.72,0.6818,0.7,0.2537,257,333.0,263.0
2,1,5,10,0,2,1,1,0.74,0.697,0.7,0.2985,183,200.0,364.0
2,1,5,11,0,2,1,1,0.76,0.7121,0.62,0.2985,197,189.0,476.0
2,1,5,12,0,2,1,1,0.8,0.7576,0.55,0.3284,237,254.0,525.0
2,1,5,13,0,2,1,1,0.82,0.7727,0.52,0.3881,239,243.0,556.0
2,1,5,14,0,2,1,1,0.82,0.7727,0.52,0.4179,238,222.0,465.0
2,1,5,15,0,2,1,1,0.82,0.7727,0.49,0.3881,256,245.0,460.0
2,1,5,16,0,2,1,1,0.82,0.7727,0.49,0.4925,393,386.0,501.0
2,1,5,17,0,2,1,1,0.82,0.7576,0.46,0.4179,781,785.0,405.0
2,1,5,18,0,2,1,1,0.8,0.7424,0.49,0.4925,710,785.0,383.0
2,1,5,19,0,2,1,1,0.78,0.7121,0.52,0.3582,526,364.0,395.0
2,1,5,20,0,2,1,3,0.7,0.6515,0.61,0.5224,204,373.0,317.0
2,1,5,21,0,2,1,3,0.6,0.5455,0.88,0.4478,71,261.0,247.0
2,1,5,22,0,2,1,2,0.62,0.5606,0.88,0.0896,55,174.0,157.0
2,1,5,23,0,2,1,3,0.62,0.5455,0.94,0.0,50,105.0,82.0
2,1,5,0,0,3,1,3,0.64,0.5758,0.89,0.1045,36,47.0,45.0
2,1,5,1,0,3,1,3,0.64,0.5758,0.89,0.194,4,32.0,14.0
2,1,5,2,0,3,1,3,0.62,0.5455,0.94,0.0896,5,12.0,8.0
2,1,5,3,0,3,1,3,0.62,0.5606,0.88,0.1343,5,5.0,3.0
2,1,5,4,0,3,1,2,0.62,0.5606,0.88,0.1343,6,3.0,5.0
2,1,5,5,0,3,1,2,0.62,0.5909,0.78,0.1343,41,35.0,33.0
2,1,5,6,0,3,1,2,0.6,0.5758,0.78,0.1045,144,160.0,154.0
2,1,5,7,0,3,1,3,0.6,0.5758,0.78,0.194,483,468.0,450.0
2,1,5,8,0,3,1,2,0.6,0.5909,0.73,0.1642,671,719.0,634.0
2,1,5,9,0,3,1,2,0.62,0.6061,0.69,0.194,305,297.0,257.0
2,1,5,10,0,3,1,2,0.62,0.6061,0.69,0.2836,177,191.0,183.0
2,1,5,11,0,3,1,2,0.66,0.6212,0.65,0.194,208,197.0,197.0
2,1,5,12,0,3,1,1,0.7,0.6515,0.54,0.0,253,248.0,237.0
2,1,5,13,0,3,1,1,0.7,0.6515,0.51,0.0,289,270.0,239.0
2,1,5,14,0,3,1,1,0.72,0.6515,0.42,0.1343,252,248.0,238.0
2,1,5,15,0,3,1,1,0.72,0.6667,0.51,0.1343,275,257.0,256.0
2,1,5,16,0,3,1,1,0.72,0.6667,0.51,0.1642,398,278.0,393.0
2,1,5,17,0,3,1,1,0.74,0.6667,0.48,0.0896,839,285.0,781.0
2,1,5,18,0,3,1,1,0.74,0.6667,0.48,0.1642,796,327.0,710.0
2,1,5,19,0,3,1,1,0.72,0.6667,0.54,0.1642,556,376.0,526.0
2,1,5,20,0,3,1,2,0.54,0.5152,0.6,0.1343,431,295.0,204.0
2,1,5,21,0,3,1,1,0.68,0.6364,0.57,0.1045,304,245.0,71.0
2,1,5,22,0,3,1,1,0.66,0.6212,0.69,0.1045,217,159.0,55.0
2,1,5,23,0,3,1,1,0.66,0.6212,0.65,0.1045,160,106.0,50.0
2,1,5,0,0,4,1,1,0.64,0.6061,0.69,0.1343,61,56.0,36.0
2,1,5,1,0,4,1,1,0.64,0.6061,0.69,0.0896,26,30.0,4.0
2,1,5,2,0,4,1,1,0.64,0.6061,0.65,0.0896,14,16.0,5.0
2,1,5,3,0,4,1,1,0.62,0.6061,0.69,0.0896,8,4.0,5.0
2,1,5,4,0,4,1,1,0.62,0.6061,0.69,0.0,8,5.0,6.0
2,1,5,5,0,4,1,1,0.62,0.6061,0.69,0.2537,33,30.0,41.0
2,1,5,6,0,4,1,1,0.6,0.5909,0.73,0.2239,178,156.0,144.0
2,1,5,7,0,4,1,1,0.6,0.6061,0.64,0.2836,507,415.0,483.0
2,1,5,8,0,4,1,1,0.62,0.6212,0.57,0.2537,693,692.0,671.0
2,1,5,9,0,4,1,1,0.66,0.6212,0.47,0.2537,311,301.0,305.0
2,1,5,10,0,4,1,1,0.7,0.6364,0.39,0.3881,220,185.0,177.0
2,1,5,11,0,4,1,1,0.72,0.6515,0.37,0.2836,218,221.0,208.0
2,1,5,12,0,4,1,1,0.72,0.6515,0.37,0.194,292,289.0,253.0
2,1,5,13,0,4,1,1,0.74,0.6515,0.35,0.1343,293,302.0,289.0
2,1,5,14,0,4,1,1,0.76,0.6667,0.31,0.194,254,252.0,252.0
2,1,5,15,0,4,1,1,0.76,0.6667,0.33,0.2985,290,291.0,275.0
2,1,5,16,0,4,1,1,0.76,0.6667,0.33,0.2836,487,390.0,398.0
2,1,5,17,0,4,1,1,0.76,0.6667,0.31,0.1642,827,798.0,839.0
2,1,5,18,0,4,1,1,0.74,0.6515,0.3,0.194,785,752.0,796.0
2,1,5,19,0,4,1,1,0.72,0.6515,0.34,0.1642,591,492.0,556.0
2,1,5,20,0,4,1,1,0.68,0.6364,0.44,0.1642,479,398.0,431.0
2,1,5,21,0,4,1,1,0.68,0.6364,0.44,0.1642,359,285.0,304.0
2,1,5,22,0,4,1,1,0.66,0.6212,0.5,0.1642,264,243.0,217.0
2,1,5,23,0,4,1,1,0.66,0.6212,0.54,0.2239,140,167.0,160.0
2,1,6,0,0,5,1,1,0.66,0.6212,0.5,0.2537,86,73.0,61.0
2,1,6,1,0,5,1,1,0.64,0.6212,0.53,0.2239,34,42.0,26.0
2,1,6,2,0,5,1,1,0.64,0.6212,0.57,0.2239,16,23.0,14.0
2,1,6,3,0,5,1,2,0.62,0.5909,0.73,0.0896,4,14.0,8.0
2,1,6,4,0,5,1,2,0.62,0.5909,0.73,0.0896,6,9.0,8.0
2,1,6,5,0,5,1,2,0.62,0.5909,0.78,0.0896,45,30.0,33.0
2,1,6,6,0,5,1,3,0.62,0.5606,0.88,0.1343,141,113.0,178.0
2,1,6,7,0,5,1,2,0.64,0.5758,0.89,0.194,402,359.0,507.0
2,1,6,8,0,5,1,2,0.64,0.5758,0.89,0.194,694,583.0,693.0
2,1,6,9,0,5,1,2,0.64,0.5758,0.83,0.2239,298,340.0,311.0
2,1,6,10,0,5,1,2,0.66,0.6061,0.78,0.2836,204,232.0,220.0
2,1,6,11,0,5,1,2,0.7,0.6667,0.74,0.2836,235,283.0,218.0
2,1,6,12,0,5,1,2,0.7,0.6667,0.74,0.3582,310,321.0,292.0
2,1,6,13,0,5,1,1,0.72,0.6818,0.7,0.2985,316,333.0,293.0
2,1,6,14,0,5,1,3,0.72,0.6818,0.66,0.2836,254,367.0,254.0
2,1,6,15,0,5,1,3,0.72,0.6818,0.66,0.2836,258,466.0,290.0
2,1,6,16,0,5,1,3,0.74,0.6818,0.58,0.4478,222,584.0,487.0
2,1,6,17,0,5,1,3,0.7,0.6515,0.7,0.2537,227,653.0,827.0
2,1,6,18,0,5,1,3,0.62,0.5606,0.88,0.3582,110,522.0,785.0
2,1,6,19,0,5,1,3,0.62,0.5606,0.88,0.3582,45,404.0,591.0
2,1,6,20,0,5,1,3,0.62,0.5455,0.94,0.2537,39,350.0,479.0
2,1,6,21,0,5,1,3,0.64,0.5909,0.78,0.2537,85,255.0,359.0
2,1,6,22,0,5,1,3,0.6,0.5455,0.88,0.1343,23,212.0,264.0
2,1,6,23,0,5,1,3,0.6,0.5455,0.88,0.1343,73,166.0,140.0
2,1,6,0,0,6,0,2,0.56,0.5303,0.83,0.1343,86,116.0,86.0
2,1,6,1,0,6,0,2,0.56,0.5303,0.83,0.1045,76,82.0,34.0
2,1,6,2,0,6,0,2,0.54,0.5152,0.88,0.0,41,64.0,16.0
2,1,6,3,0,6,0,1,0.56,0.5303,0.73,0.2537,26,31.0,4.0
2,1,6,4,0,6,0,1,0.54,0.5152,0.68,0.2836,13,2.0,6.0
2,1,6,5,0,6,0,1,0.5,0.4848,0.72,0.194,12,10.0,45.0
2,1,6,6,0,6,0,2,0.5,0.4848,0.77,0.194,36,31.0,141.0
2,1,6,7,0,6,0,1,0.52,0.5,0.72,0.1045,86,54.0,402.0
2,1,6,8,0,6,0,1,0.54,0.5152,0.64,0.1642,210,141.0,694.0
2,1,6,9,0,6,0,1,0.56,0.5303,0.6,0.2537,332,289.0,298.0
2,1,6,10,0,6,0,1,0.6,0.6212,0.53,0.2985,493,437.0,204.0
2,1,6,11,0,6,0,1,0.58,0.5455,0.46,0.2836,536,520.0,235.0
2,1,6,12,0,6,0,1,0.62,0.6212,0.43,0.3582,668,529.0,310.0
2,1,6,13,0,6,0,1,0.62,0.6212,0.41,0.2537,679,539.0,316.0
2,1,6,14,0,6,0,1,0.64,0.6212,0.38,0.2985,647,564.0,254.0
2,1,6,15,0,6,0,1,0.64,0.6212,0.38,0.2537,702,513.0,258.0
2,1,6,16,0,6,0,1,0.64,0.6212,0.38,0.2537,644,504.0,222.0
2,1,6,17,0,6,0,1,0.64,0.6212,0.36,0.0,586,462.0,227.0
2,1,6,18,0,6,0,1,0.64,0.6212,0.36,0.0,512,415.0,110.0
2,1,6,19,0,6,0,1,0.64,0.6212,0.36,0.1642,554,373.0,45.0
2,1,6,20,0,6,0,1,0.62,0.6212,0.35,0.2836,399,255.0,39.0
2,1,6,21,0,6,0,1,0.6,0.6212,0.4,0.1045,316,251.0,85.0
2,1,6,22,0,6,0,1,0.58,0.5455,0.46,0.1343,228,204.0,23.0
2,1,6,23,0,6,0,1,0.56,0.5303,0.52,0.1045,238,150.0,73.0
2,1,6,0,0,0,0,1,0.54,0.5152,0.6,0.1642,169,137.0,86.0
2,1,6,1,0,0,0,1,0.54,0.5152,0.56,0.1343,121,78.0,76.0
2,1,6,2,0,0,0,1,0.52,0.5,0.59,0.1045,89,61.0,41.0
2,1,6,3,0,0,0,1,0.52,0.5,0.63,0.1045,50,36.0,26.0
2,1,6,4,0,0,0,1,0.5,0.4848,0.72,0.0896,13,11.0,13.0
2,1,6,5,0,0,0,1,0.5,0.4848,0.68,0.0,12,7.0,12.0
2,1,6,6,0,0,0,1,0.46,0.4545,0.82,0.1045,22,22.0,36.0
